time_sec,frame,id,role,status,is_danger
15.48,464,TRAIN 1,train,REPAIR_OBJECT,0
15.52,465,TRAIN 1,train,REPAIR_OBJECT,0
15.52,465,TRAIN 1,train,REPAIR_OBJECT,0
15.52,465,TRAIN 1,train,REPAIR_OBJECT,0
15.55,466,TRAIN 1,train,REPAIR_OBJECT,0
15.55,466,TRAIN 1,train,REPAIR_OBJECT,0
15.55,466,TRAIN 1,train,REPAIR_OBJECT,0
15.58,467,TRAIN 1,train,REPAIR_OBJECT,0
15.58,467,TRAIN 1,train,REPAIR_OBJECT,0
15.58,467,TRAIN 1,train,REPAIR_OBJECT,0
15.62,468,TRAIN 1,train,REPAIR_OBJECT,0
15.62,468,TRAIN 1,train,REPAIR_OBJECT,0
15.62,468,TRAIN 1,train,REPAIR_OBJECT,0
15.65,469,TRAIN 1,train,REPAIR_OBJECT,0
15.65,469,TRAIN 1,train,REPAIR_OBJECT,0
15.65,469,TRAIN 1,train,REPAIR_OBJECT,0
15.68,470,TRAIN 1,train,REPAIR_OBJECT,0
15.68,470,TRAIN 1,train,REPAIR_OBJECT,0
15.68,470,TRAIN 1,train,REPAIR_OBJECT,0
15.72,471,TRAIN 1,train,REPAIR_OBJECT,0
15.72,471,TRAIN 1,train,REPAIR_OBJECT,0
15.72,471,TRAIN 1,train,REPAIR_OBJECT,0
15.75,472,TRAIN 1,train,REPAIR_OBJECT,0
15.75,472,TRAIN 1,train,REPAIR_OBJECT,0
15.75,472,TRAIN 1,train,REPAIR_OBJECT,0
15.78,473,TRAIN 1,train,REPAIR_OBJECT,0
15.78,473,TRAIN 1,train,REPAIR_OBJECT,0
15.78,473,TRAIN 1,train,REPAIR_OBJECT,0
15.82,474,TRAIN 1,train,REPAIR_OBJECT,0
15.82,474,TRAIN 1,train,REPAIR_OBJECT,0
15.82,474,TRAIN 1,train,REPAIR_OBJECT,0
15.85,475,TRAIN 1,train,REPAIR_OBJECT,0
15.85,475,TRAIN 1,train,REPAIR_OBJECT,0
15.85,475,TRAIN 1,train,REPAIR_OBJECT,0
15.88,476,TRAIN 1,train,REPAIR_OBJECT,0
15.88,476,TRAIN 1,train,REPAIR_OBJECT,0
15.88,476,TRAIN 1,train,REPAIR_OBJECT,0
15.92,477,TRAIN 1,train,REPAIR_OBJECT,0
15.92,477,TRAIN 1,train,REPAIR_OBJECT,0
15.92,477,TRAIN 1,train,REPAIR_OBJECT,0
15.95,478,TRAIN 1,train,REPAIR_OBJECT,0
15.95,478,TRAIN 1,train,REPAIR_OBJECT,0
15.95,478,TRAIN 1,train,REPAIR_OBJECT,0
15.98,479,TRAIN 1,train,REPAIR_OBJECT,0
15.98,479,TRAIN 1,train,REPAIR_OBJECT,0
15.98,479,TRAIN 1,train,REPAIR_OBJECT,0
16.02,480,TRAIN 1,train,REPAIR_OBJECT,0
16.02,480,TRAIN 1,train,REPAIR_OBJECT,0
16.02,480,TRAIN 1,train,REPAIR_OBJECT,0
16.05,481,TRAIN 1,train,REPAIR_OBJECT,0
16.05,481,TRAIN 1,train,REPAIR_OBJECT,0
16.05,481,TRAIN 1,train,REPAIR_OBJECT,0
16.08,482,TRAIN 1,train,REPAIR_OBJECT,0
16.08,482,TRAIN 1,train,REPAIR_OBJECT,0
16.08,482,TRAIN 1,train,REPAIR_OBJECT,0
16.12,483,TRAIN 1,train,REPAIR_OBJECT,0
16.12,483,TRAIN 1,train,REPAIR_OBJECT,0
16.12,483,TRAIN 1,train,REPAIR_OBJECT,0
16.15,484,TRAIN 1,train,REPAIR_OBJECT,0
16.15,484,TRAIN 1,train,REPAIR_OBJECT,0
16.15,484,TRAIN 1,train,REPAIR_OBJECT,0
16.18,485,TRAIN 1,train,REPAIR_OBJECT,0
16.18,485,TRAIN 1,train,REPAIR_OBJECT,0
16.18,485,TRAIN 1,train,REPAIR_OBJECT,0
16.22,486,TRAIN 1,train,REPAIR_OBJECT,0
16.22,486,TRAIN 1,train,REPAIR_OBJECT,0
16.22,486,TRAIN 1,train,REPAIR_OBJECT,0
16.25,487,TRAIN 1,train,REPAIR_OBJECT,0
16.25,487,TRAIN 1,train,REPAIR_OBJECT,0
16.25,487,TRAIN 1,train,REPAIR_OBJECT,0
16.28,488,TRAIN 1,train,REPAIR_OBJECT,0
16.28,488,TRAIN 1,train,REPAIR_OBJECT,0
16.28,488,TRAIN 1,train,REPAIR_OBJECT,0
16.32,489,TRAIN 1,train,REPAIR_OBJECT,0
16.32,489,TRAIN 1,train,REPAIR_OBJECT,0
16.32,489,TRAIN 1,train,REPAIR_OBJECT,0
16.35,490,TRAIN 1,train,REPAIR_OBJECT,0
16.35,490,TRAIN 1,train,REPAIR_OBJECT,0
16.35,490,TRAIN 1,train,REPAIR_OBJECT,0
16.38,491,TRAIN 1,train,REPAIR_OBJECT,0
16.38,491,TRAIN 1,train,REPAIR_OBJECT,0
16.38,491,TRAIN 1,train,REPAIR_OBJECT,0
16.42,492,TRAIN 1,train,REPAIR_OBJECT,0
16.42,492,TRAIN 1,train,REPAIR_OBJECT,0
16.42,492,TRAIN 1,train,REPAIR_OBJECT,0
16.45,493,TRAIN 1,train,REPAIR_OBJECT,0
16.45,493,TRAIN 1,train,REPAIR_OBJECT,0
16.45,493,TRAIN 1,train,REPAIR_OBJECT,0
16.48,494,TRAIN 1,train,REPAIR_OBJECT,0
16.48,494,TRAIN 1,train,REPAIR_OBJECT,0
16.48,494,TRAIN 1,train,REPAIR_OBJECT,0
16.52,495,TRAIN 1,train,REPAIR_OBJECT,0
16.52,495,TRAIN 1,train,REPAIR_OBJECT,0
16.52,495,TRAIN 1,train,REPAIR_OBJECT,0
16.55,496,TRAIN 1,train,REPAIR_OBJECT,0
16.55,496,TRAIN 1,train,REPAIR_OBJECT,0
16.55,496,TRAIN 1,train,REPAIR_OBJECT,0
16.58,497,-1,signalman,WORKING,0
16.58,497,-1,signalman,WORKING,0
16.58,497,-1,signalman,WORKING,0
16.62,498,-1,signalman,WORKING,0
16.62,498,-1,signalman,WORKING,0
16.62,498,-1,signalman,WORKING,0
16.65,499,2,signalman,WORKING,0
16.65,499,2,signalman,WORKING,0
16.65,499,2,signalman,WORKING,0
16.68,500,2,signalman,WORKING,0
16.68,500,2,signalman,WORKING,0
16.68,500,2,signalman,WORKING,0
16.72,501,2,signalman,WORKING,0
16.72,501,2,signalman,WORKING,0
16.72,501,2,signalman,WORKING,0
16.75,502,2,signalman,WORKING,0
16.75,502,2,signalman,WORKING,0
16.75,502,2,signalman,WORKING,0
16.78,503,2,signalman,WORKING,0
16.78,503,2,signalman,WORKING,0
16.78,503,2,signalman,WORKING,0
16.82,504,2,signalman,WORKING,0
16.82,504,2,signalman,WORKING,0
16.82,504,2,signalman,WORKING,0
16.85,505,2,signalman,WORKING,0
16.85,505,2,signalman,WORKING,0
16.85,505,2,signalman,WORKING,0
16.88,506,2,signalman,WORKING,0
16.88,506,2,signalman,WORKING,0
16.88,506,2,signalman,WORKING,0
16.92,507,2,signalman,WORKING,0
16.92,507,2,signalman,WORKING,0
16.92,507,2,signalman,WORKING,0
16.95,508,2,signalman,WORKING,0
16.95,508,2,signalman,WORKING,0
16.95,508,2,signalman,WORKING,0
16.98,509,2,signalman,WORKING,0
16.98,509,2,signalman,WORKING,0
16.98,509,2,signalman,WORKING,0
17.02,510,2,signalman,WORKING,0
17.02,510,2,signalman,WORKING,0
17.02,510,2,signalman,WORKING,0
17.05,511,2,signalman,WORKING,0
17.05,511,2,signalman,WORKING,0
17.05,511,2,signalman,WORKING,0
17.08,512,2,signalman,WORKING,0
17.08,512,2,signalman,WORKING,0
17.08,512,2,signalman,WORKING,0
17.12,513,2,signalman,WORKING,0
17.12,513,2,signalman,WORKING,0
17.12,513,2,signalman,WORKING,0
17.15,514,TRAIN 1,train,REPAIR_OBJECT,0
17.15,514,2,signalman,WORKING,0
17.15,514,TRAIN 1,train,REPAIR_OBJECT,0
17.15,514,2,signalman,WORKING,0
17.15,514,TRAIN 1,train,REPAIR_OBJECT,0
17.15,514,2,signalman,WORKING,0
17.18,515,TRAIN 1,train,REPAIR_OBJECT,0
17.18,515,2,signalman,WORKING,0
17.18,515,TRAIN 1,train,REPAIR_OBJECT,0
17.18,515,2,signalman,WORKING,0
17.18,515,TRAIN 1,train,REPAIR_OBJECT,0
17.18,515,2,signalman,WORKING,0
17.22,516,TRAIN 1,train,REPAIR_OBJECT,0
17.22,516,2,signalman,WORKING,0
17.22,516,TRAIN 1,train,REPAIR_OBJECT,0
17.22,516,2,signalman,WORKING,0
17.22,516,TRAIN 1,train,REPAIR_OBJECT,0
17.22,516,2,signalman,WORKING,0
17.25,517,TRAIN 1,train,REPAIR_OBJECT,0
17.25,517,2,signalman,WORKING,0
17.25,517,TRAIN 1,train,REPAIR_OBJECT,0
17.25,517,2,signalman,WORKING,0
17.25,517,TRAIN 1,train,REPAIR_OBJECT,0
17.25,517,2,signalman,WORKING,0
17.28,518,TRAIN 1,train,REPAIR_OBJECT,0
17.28,518,2,signalman,WORKING,0
17.28,518,TRAIN 1,train,REPAIR_OBJECT,0
17.28,518,2,signalman,WORKING,0
17.28,518,TRAIN 1,train,REPAIR_OBJECT,0
17.28,518,2,signalman,WORKING,0
17.32,519,TRAIN 1,train,REPAIR_OBJECT,0
17.32,519,2,signalman,WORKING,0
17.32,519,TRAIN 1,train,REPAIR_OBJECT,0
17.32,519,2,signalman,WORKING,0
17.32,519,TRAIN 1,train,REPAIR_OBJECT,0
17.32,519,2,signalman,WORKING,0
17.35,520,TRAIN 1,train,REPAIR_OBJECT,0
17.35,520,2,signalman,WORKING,0
17.35,520,TRAIN 1,train,REPAIR_OBJECT,0
17.35,520,2,signalman,WORKING,0
17.35,520,TRAIN 1,train,REPAIR_OBJECT,0
17.35,520,2,signalman,WORKING,0
17.38,521,TRAIN 1,train,REPAIR_OBJECT,0
17.38,521,2,signalman,WORKING,0
17.38,521,TRAIN 1,train,REPAIR_OBJECT,0
17.38,521,2,signalman,WORKING,0
17.38,521,TRAIN 1,train,REPAIR_OBJECT,0
17.38,521,2,signalman,WORKING,0
17.42,522,TRAIN 1,train,REPAIR_OBJECT,0
17.42,522,2,signalman,WORKING,0
17.42,522,TRAIN 1,train,REPAIR_OBJECT,0
17.42,522,2,signalman,WORKING,0
17.42,522,TRAIN 1,train,REPAIR_OBJECT,0
17.42,522,2,signalman,WORKING,0
17.45,523,TRAIN 1,train,REPAIR_OBJECT,0
17.45,523,2,signalman,WORKING,0
17.45,523,TRAIN 1,train,REPAIR_OBJECT,0
17.45,523,2,signalman,WORKING,0
17.45,523,TRAIN 1,train,REPAIR_OBJECT,0
17.45,523,2,signalman,WORKING,0
17.48,524,TRAIN 1,train,REPAIR_OBJECT,0
17.48,524,2,signalman,WORKING,0
17.48,524,TRAIN 1,train,REPAIR_OBJECT,0
17.48,524,2,signalman,WORKING,0
17.48,524,TRAIN 1,train,REPAIR_OBJECT,0
17.48,524,2,signalman,WORKING,0
17.52,525,TRAIN 1,train,REPAIR_OBJECT,0
17.52,525,2,signalman,WORKING,0
17.52,525,TRAIN 1,train,REPAIR_OBJECT,0
17.52,525,2,signalman,WORKING,0
17.52,525,TRAIN 1,train,REPAIR_OBJECT,0
17.52,525,2,signalman,WORKING,0
17.55,526,TRAIN 1,train,REPAIR_OBJECT,0
17.55,526,2,signalman,WORKING,0
17.55,526,TRAIN 1,train,REPAIR_OBJECT,0
17.55,526,2,signalman,WORKING,0
17.55,526,TRAIN 1,train,REPAIR_OBJECT,0
17.55,526,2,signalman,WORKING,0
17.58,527,TRAIN 1,train,REPAIR_OBJECT,0
17.58,527,2,signalman,WORKING,0
17.58,527,TRAIN 1,train,REPAIR_OBJECT,0
17.58,527,2,signalman,WORKING,0
17.58,527,TRAIN 1,train,REPAIR_OBJECT,0
17.58,527,2,signalman,WORKING,0
17.62,528,TRAIN 1,train,REPAIR_OBJECT,0
17.62,528,2,signalman,WORKING,0
17.62,528,TRAIN 1,train,REPAIR_OBJECT,0
17.62,528,2,signalman,WORKING,0
17.62,528,TRAIN 1,train,REPAIR_OBJECT,0
17.62,528,2,signalman,WORKING,0
17.65,529,TRAIN 1,train,REPAIR_OBJECT,0
17.65,529,2,signalman,WORKING,0
17.65,529,TRAIN 1,train,REPAIR_OBJECT,0
17.65,529,2,signalman,WORKING,0
17.65,529,TRAIN 1,train,REPAIR_OBJECT,0
17.65,529,2,signalman,WORKING,0
17.68,530,TRAIN 1,train,REPAIR_OBJECT,0
17.68,530,2,signalman,WORKING,0
17.68,530,TRAIN 1,train,REPAIR_OBJECT,0
17.68,530,2,signalman,WORKING,0
17.68,530,TRAIN 1,train,REPAIR_OBJECT,0
17.68,530,2,signalman,WORKING,0
17.72,531,TRAIN 1,train,REPAIR_OBJECT,0
17.72,531,2,signalman,WORKING,0
17.72,531,TRAIN 1,train,REPAIR_OBJECT,0
17.72,531,2,signalman,WORKING,0
17.72,531,TRAIN 1,train,REPAIR_OBJECT,0
17.72,531,2,signalman,WORKING,0
17.75,532,TRAIN 1,train,REPAIR_OBJECT,0
17.75,532,2,signalman,WORKING,0
17.75,532,TRAIN 1,train,REPAIR_OBJECT,0
17.75,532,2,signalman,WORKING,0
17.75,532,TRAIN 1,train,REPAIR_OBJECT,0
17.75,532,2,signalman,WORKING,0
17.78,533,TRAIN 1,train,REPAIR_OBJECT,0
17.78,533,2,signalman,WORKING,0
17.78,533,TRAIN 1,train,REPAIR_OBJECT,0
17.78,533,2,signalman,WORKING,0
17.78,533,TRAIN 1,train,REPAIR_OBJECT,0
17.78,533,2,signalman,WORKING,0
17.82,534,TRAIN 1,train,REPAIR_OBJECT,0
17.82,534,2,signalman,WORKING,0
17.82,534,TRAIN 1,train,REPAIR_OBJECT,0
17.82,534,2,signalman,WORKING,0
17.82,534,TRAIN 1,train,REPAIR_OBJECT,0
17.82,534,2,signalman,WORKING,0
17.85,535,TRAIN 1,train,REPAIR_OBJECT,0
17.85,535,2,signalman,WORKING,0
17.85,535,TRAIN 1,train,REPAIR_OBJECT,0
17.85,535,2,signalman,WORKING,0
17.85,535,TRAIN 1,train,REPAIR_OBJECT,0
17.85,535,2,signalman,WORKING,0
17.88,536,TRAIN 1,train,REPAIR_OBJECT,0
17.88,536,2,signalman,WORKING,0
17.88,536,TRAIN 1,train,REPAIR_OBJECT,0
17.88,536,2,signalman,WORKING,0
17.88,536,TRAIN 1,train,REPAIR_OBJECT,0
17.88,536,2,signalman,WORKING,0
17.92,537,TRAIN 1,train,REPAIR_OBJECT,0
17.92,537,2,signalman,WORKING,0
17.92,537,TRAIN 1,train,REPAIR_OBJECT,0
17.92,537,2,signalman,WORKING,0
17.92,537,TRAIN 1,train,REPAIR_OBJECT,0
17.92,537,2,signalman,WORKING,0
17.95,538,TRAIN 1,train,REPAIR_OBJECT,0
17.95,538,2,signalman,WORKING,0
17.95,538,TRAIN 1,train,REPAIR_OBJECT,0
17.95,538,2,signalman,WORKING,0
17.95,538,TRAIN 1,train,REPAIR_OBJECT,0
17.95,538,2,signalman,WORKING,0
17.98,539,TRAIN 1,train,REPAIR_OBJECT,0
17.98,539,2,signalman,WORKING,0
17.98,539,TRAIN 1,train,REPAIR_OBJECT,0
17.98,539,2,signalman,WORKING,0
17.98,539,TRAIN 1,train,REPAIR_OBJECT,0
17.98,539,2,signalman,WORKING,0
18.02,540,TRAIN 1,train,REPAIR_OBJECT,0
18.02,540,2,signalman,WORKING,0
18.02,540,TRAIN 1,train,REPAIR_OBJECT,0
18.02,540,2,signalman,WORKING,0
18.02,540,TRAIN 1,train,REPAIR_OBJECT,0
18.02,540,2,signalman,WORKING,0
18.05,541,TRAIN 1,train,REPAIR_OBJECT,0
18.05,541,2,signalman,WORKING,0
18.05,541,TRAIN 1,train,REPAIR_OBJECT,0
18.05,541,2,signalman,WORKING,0
18.05,541,TRAIN 1,train,REPAIR_OBJECT,0
18.05,541,2,signalman,WORKING,0
18.08,542,TRAIN 1,train,REPAIR_OBJECT,0
18.08,542,2,signalman,WORKING,0
18.08,542,TRAIN 1,train,REPAIR_OBJECT,0
18.08,542,2,signalman,WORKING,0
18.08,542,TRAIN 1,train,REPAIR_OBJECT,0
18.08,542,2,signalman,WORKING,0
18.12,543,TRAIN 1,train,REPAIR_OBJECT,0
18.12,543,2,signalman,WORKING,0
18.12,543,TRAIN 1,train,REPAIR_OBJECT,0
18.12,543,2,signalman,WORKING,0
18.12,543,TRAIN 1,train,REPAIR_OBJECT,0
18.12,543,2,signalman,WORKING,0
18.15,544,TRAIN 1,train,REPAIR_OBJECT,0
18.15,544,2,signalman,WORKING,0
18.15,544,TRAIN 1,train,REPAIR_OBJECT,0
18.15,544,2,signalman,WORKING,0
18.15,544,TRAIN 1,train,REPAIR_OBJECT,0
18.15,544,2,signalman,WORKING,0
18.18,545,TRAIN 1,train,REPAIR_OBJECT,0
18.18,545,2,signalman,WORKING,0
18.18,545,TRAIN 1,train,REPAIR_OBJECT,0
18.18,545,2,signalman,WORKING,0
18.18,545,TRAIN 1,train,REPAIR_OBJECT,0
18.18,545,2,signalman,WORKING,0
18.22,546,TRAIN 1,train,REPAIR_OBJECT,0
18.22,546,2,signalman,WORKING,0
18.22,546,TRAIN 1,train,REPAIR_OBJECT,0
18.22,546,2,signalman,WORKING,0
18.22,546,TRAIN 1,train,REPAIR_OBJECT,0
18.22,546,2,signalman,WORKING,0
18.25,547,TRAIN 1,train,REPAIR_OBJECT,0
18.25,547,2,signalman,WORKING,0
18.25,547,TRAIN 1,train,REPAIR_OBJECT,0
18.25,547,2,signalman,WORKING,0
18.25,547,TRAIN 1,train,REPAIR_OBJECT,0
18.25,547,2,signalman,WORKING,0
18.28,548,TRAIN 1,train,REPAIR_OBJECT,0
18.28,548,2,signalman,WORKING,0
18.28,548,TRAIN 1,train,REPAIR_OBJECT,0
18.28,548,2,signalman,WORKING,0
18.28,548,TRAIN 1,train,REPAIR_OBJECT,0
18.28,548,2,signalman,WORKING,0
18.32,549,TRAIN 1,train,REPAIR_OBJECT,0
18.32,549,2,signalman,WORKING,0
18.32,549,TRAIN 1,train,REPAIR_OBJECT,0
18.32,549,2,signalman,WORKING,0
18.32,549,TRAIN 1,train,REPAIR_OBJECT,0
18.32,549,2,signalman,WORKING,0
18.35,550,TRAIN 1,train,REPAIR_OBJECT,0
18.35,550,2,signalman,WORKING,0
18.35,550,TRAIN 1,train,REPAIR_OBJECT,0
18.35,550,2,signalman,WORKING,0
18.35,550,TRAIN 1,train,REPAIR_OBJECT,0
18.35,550,2,signalman,WORKING,0
18.38,551,TRAIN 1,train,REPAIR_OBJECT,0
18.38,551,2,signalman,WORKING,0
18.38,551,TRAIN 1,train,REPAIR_OBJECT,0
18.38,551,2,signalman,WORKING,0
18.38,551,TRAIN 1,train,REPAIR_OBJECT,0
18.38,551,2,signalman,WORKING,0
18.42,552,TRAIN 1,train,REPAIR_OBJECT,0
18.42,552,2,signalman,WORKING,0
18.42,552,TRAIN 1,train,REPAIR_OBJECT,0
18.42,552,2,signalman,WORKING,0
18.42,552,TRAIN 1,train,REPAIR_OBJECT,0
18.42,552,2,signalman,WORKING,0
18.45,553,TRAIN 1,train,REPAIR_OBJECT,0
18.45,553,2,signalman,WORKING,0
18.45,553,TRAIN 1,train,REPAIR_OBJECT,0
18.45,553,2,signalman,WORKING,0
18.45,553,TRAIN 1,train,REPAIR_OBJECT,0
18.45,553,2,signalman,WORKING,0
18.48,554,TRAIN 1,train,REPAIR_OBJECT,0
18.48,554,2,signalman,WORKING,0
18.48,554,TRAIN 1,train,REPAIR_OBJECT,0
18.48,554,2,signalman,WORKING,0
18.48,554,TRAIN 1,train,REPAIR_OBJECT,0
18.48,554,2,signalman,WORKING,0
18.52,555,TRAIN 1,train,REPAIR_OBJECT,0
18.52,555,2,signalman,WORKING,0
18.52,555,TRAIN 1,train,REPAIR_OBJECT,0
18.52,555,2,signalman,WORKING,0
18.52,555,TRAIN 1,train,REPAIR_OBJECT,0
18.52,555,2,signalman,WORKING,0
18.55,556,TRAIN 1,train,REPAIR_OBJECT,0
18.55,556,2,signalman,WORKING,0
18.55,556,TRAIN 1,train,REPAIR_OBJECT,0
18.55,556,2,signalman,WORKING,0
18.55,556,TRAIN 1,train,REPAIR_OBJECT,0
18.55,556,2,signalman,WORKING,0
18.58,557,TRAIN 1,train,REPAIR_OBJECT,0
18.58,557,2,signalman,WORKING,0
18.58,557,TRAIN 1,train,REPAIR_OBJECT,0
18.58,557,2,signalman,WORKING,0
18.58,557,TRAIN 1,train,REPAIR_OBJECT,0
18.58,557,2,signalman,WORKING,0
18.62,558,TRAIN 1,train,REPAIR_OBJECT,0
18.62,558,2,signalman,WORKING,0
18.62,558,TRAIN 1,train,REPAIR_OBJECT,0
18.62,558,2,signalman,WORKING,0
18.62,558,TRAIN 1,train,REPAIR_OBJECT,0
18.62,558,2,signalman,WORKING,0
18.65,559,TRAIN 1,train,REPAIR_OBJECT,0
18.65,559,2,signalman,WORKING,0
18.65,559,TRAIN 1,train,REPAIR_OBJECT,0
18.65,559,2,signalman,WORKING,0
18.65,559,TRAIN 1,train,REPAIR_OBJECT,0
18.65,559,2,signalman,WORKING,0
18.68,560,TRAIN 1,train,REPAIR_OBJECT,0
18.68,560,2,signalman,WORKING,0
18.68,560,TRAIN 1,train,REPAIR_OBJECT,0
18.68,560,2,signalman,WORKING,0
18.68,560,TRAIN 1,train,REPAIR_OBJECT,0
18.68,560,2,signalman,WORKING,0
18.72,561,TRAIN 1,train,REPAIR_OBJECT,0
18.72,561,2,signalman,WORKING,0
18.72,561,TRAIN 1,train,REPAIR_OBJECT,0
18.72,561,2,signalman,WORKING,0
18.72,561,TRAIN 1,train,REPAIR_OBJECT,0
18.72,561,2,signalman,WORKING,0
18.75,562,TRAIN 1,train,REPAIR_OBJECT,0
18.75,562,2,signalman,WORKING,0
18.75,562,TRAIN 1,train,REPAIR_OBJECT,0
18.75,562,2,signalman,WORKING,0
18.75,562,TRAIN 1,train,REPAIR_OBJECT,0
18.75,562,2,signalman,WORKING,0
18.79,563,TRAIN 1,train,REPAIR_OBJECT,0
18.79,563,2,signalman,WORKING,0
18.79,563,TRAIN 1,train,REPAIR_OBJECT,0
18.79,563,2,signalman,WORKING,0
18.79,563,TRAIN 1,train,REPAIR_OBJECT,0
18.79,563,2,signalman,WORKING,0
18.82,564,TRAIN 1,train,REPAIR_OBJECT,0
18.82,564,2,signalman,WORKING,0
18.82,564,TRAIN 1,train,REPAIR_OBJECT,0
18.82,564,2,signalman,WORKING,0
18.82,564,TRAIN 1,train,REPAIR_OBJECT,0
18.82,564,2,signalman,WORKING,0
18.85,565,TRAIN 1,train,REPAIR_OBJECT,0
18.85,565,2,signalman,WORKING,0
18.85,565,TRAIN 1,train,REPAIR_OBJECT,0
18.85,565,2,signalman,WORKING,0
18.85,565,TRAIN 1,train,REPAIR_OBJECT,0
18.85,565,2,signalman,WORKING,0
18.89,566,TRAIN 1,train,REPAIR_OBJECT,0
18.89,566,2,signalman,WORKING,0
18.89,566,TRAIN 1,train,REPAIR_OBJECT,0
18.89,566,2,signalman,WORKING,0
18.89,566,TRAIN 1,train,REPAIR_OBJECT,0
18.89,566,2,signalman,WORKING,0
18.92,567,TRAIN 1,train,REPAIR_OBJECT,0
18.92,567,2,signalman,WORKING,0
18.92,567,TRAIN 1,train,REPAIR_OBJECT,0
18.92,567,2,signalman,WORKING,0
18.92,567,TRAIN 1,train,REPAIR_OBJECT,0
18.92,567,2,signalman,WORKING,0
18.95,568,TRAIN 1,train,REPAIR_OBJECT,0
18.95,568,2,signalman,WORKING,0
18.95,568,TRAIN 1,train,REPAIR_OBJECT,0
18.95,568,2,signalman,WORKING,0
18.95,568,TRAIN 1,train,REPAIR_OBJECT,0
18.95,568,2,signalman,WORKING,0
18.99,569,TRAIN 1,train,REPAIR_OBJECT,0
18.99,569,2,signalman,WORKING,0
18.99,569,TRAIN 1,train,REPAIR_OBJECT,0
18.99,569,2,signalman,WORKING,0
18.99,569,TRAIN 1,train,REPAIR_OBJECT,0
18.99,569,2,signalman,WORKING,0
19.02,570,TRAIN 1,train,REPAIR_OBJECT,0
19.02,570,2,signalman,WORKING,0
19.02,570,TRAIN 1,train,REPAIR_OBJECT,0
19.02,570,2,signalman,WORKING,0
19.02,570,TRAIN 1,train,REPAIR_OBJECT,0
19.02,570,2,signalman,WORKING,0
19.05,571,TRAIN 1,train,REPAIR_OBJECT,0
19.05,571,2,signalman,WORKING,0
19.05,571,TRAIN 1,train,REPAIR_OBJECT,0
19.05,571,2,signalman,WORKING,0
19.05,571,TRAIN 1,train,REPAIR_OBJECT,0
19.05,571,2,signalman,WORKING,0
19.09,572,TRAIN 1,train,REPAIR_OBJECT,0
19.09,572,2,signalman,WORKING,0
19.09,572,TRAIN 1,train,REPAIR_OBJECT,0
19.09,572,2,signalman,WORKING,0
19.09,572,TRAIN 1,train,REPAIR_OBJECT,0
19.09,572,2,signalman,WORKING,0
19.12,573,TRAIN 1,train,REPAIR_OBJECT,0
19.12,573,2,signalman,WORKING,0
19.12,573,TRAIN 1,train,REPAIR_OBJECT,0
19.12,573,2,signalman,WORKING,0
19.12,573,TRAIN 1,train,REPAIR_OBJECT,0
19.12,573,2,signalman,WORKING,0
19.15,574,TRAIN 1,train,REPAIR_OBJECT,0
19.15,574,2,signalman,WORKING,0
19.15,574,TRAIN 1,train,REPAIR_OBJECT,0
19.15,574,2,signalman,WORKING,0
19.15,574,TRAIN 1,train,REPAIR_OBJECT,0
19.15,574,2,signalman,WORKING,0
19.19,575,TRAIN 1,train,REPAIR_OBJECT,0
19.19,575,2,signalman,WORKING,0
19.19,575,TRAIN 1,train,REPAIR_OBJECT,0
19.19,575,2,signalman,WORKING,0
19.19,575,TRAIN 1,train,REPAIR_OBJECT,0
19.19,575,2,signalman,WORKING,0
19.22,576,TRAIN 1,train,REPAIR_OBJECT,0
19.22,576,2,signalman,WORKING,0
19.22,576,TRAIN 1,train,REPAIR_OBJECT,0
19.22,576,2,signalman,WORKING,0
19.22,576,TRAIN 1,train,REPAIR_OBJECT,0
19.22,576,2,signalman,WORKING,0
19.25,577,TRAIN 1,train,REPAIR_OBJECT,0
19.25,577,2,signalman,WORKING,0
19.25,577,TRAIN 1,train,REPAIR_OBJECT,0
19.25,577,2,signalman,WORKING,0
19.25,577,TRAIN 1,train,REPAIR_OBJECT,0
19.25,577,2,signalman,WORKING,0
19.29,578,TRAIN 1,train,REPAIR_OBJECT,0
19.29,578,2,signalman,WORKING,0
19.29,578,TRAIN 1,train,REPAIR_OBJECT,0
19.29,578,2,signalman,WORKING,0
19.29,578,TRAIN 1,train,REPAIR_OBJECT,0
19.29,578,2,signalman,WORKING,0
19.32,579,TRAIN 1,train,REPAIR_OBJECT,0
19.32,579,2,signalman,WORKING,0
19.32,579,TRAIN 1,train,REPAIR_OBJECT,0
19.32,579,2,signalman,WORKING,0
19.32,579,TRAIN 1,train,REPAIR_OBJECT,0
19.32,579,2,signalman,WORKING,0
19.35,580,TRAIN 1,train,REPAIR_OBJECT,0
19.35,580,2,signalman,WORKING,0
19.35,580,TRAIN 1,train,REPAIR_OBJECT,0
19.35,580,2,signalman,WORKING,0
19.35,580,TRAIN 1,train,REPAIR_OBJECT,0
19.35,580,2,signalman,WORKING,0
19.39,581,TRAIN 1,train,REPAIR_OBJECT,0
19.39,581,2,signalman,WORKING,0
19.39,581,TRAIN 1,train,REPAIR_OBJECT,0
19.39,581,2,signalman,WORKING,0
19.39,581,TRAIN 1,train,REPAIR_OBJECT,0
19.39,581,2,signalman,WORKING,0
19.42,582,TRAIN 1,train,REPAIR_OBJECT,0
19.42,582,2,signalman,WORKING,0
19.42,582,TRAIN 1,train,REPAIR_OBJECT,0
19.42,582,2,signalman,WORKING,0
